"","x"
"2460",9.067983151
"2461",9.64670161
"2462",10.80447962
"2463",6.107464905
"2464",13.19926843
"2465",10.21457009
"2466",8.402979168
"2467",10.16941217
"2468",10.52146764
"2469",9.356680292
"2470",7.166111793
"2471",8.218008518
"2472",9.471510156
"2473",8.842358135
"2474",8.395321053
"2475",10.07402661
"2476",11.05689151
"2477",9.490331722
"2478",10.48131348
"2479",9.83456513
"2480",9.129941467
"2481",11.3347542
"2482",8.264764789
"2483",10.73242506
"2484",11.65919884
"2485",11.57410921
"2486",8.122707165
"2487",10.45501064
"2488",9.813204645
"2489",7.952683966
"2490",9.275098651
"2491",10.98027365
"2492",7.217280262
"2493",11.91680647
"2494",6.160063177
"2495",10.18186487
"2496",5.624111328
"2497",6.358073046
"2498",11.88614495
"2499",10.05093647
"2500",8.526580995
"2501",8.965791383
"2502",7.191479357
"2503",7.48243264
"2504",12.76214256
"2505",10.56726822
"2506",11.19658385
"2507",9.358638032
"2508",11.35589727
"2509",9.597549232
"2510",7.785886374
"2511",8.533549443
"2512",8.741687571
"2513",11.09271972
"2514",8.627220476
"2515",10.00542347
"2516",9.841657821
"2517",11.79796095
"2518",10.26127865
"2519",10.17432413
"2520",7.900322527
"2521",4.722376768
"2522",9.138161214
"2523",11.45183985
"2524",6.155826228
"2525",7.373698604
"2526",13.01293176
"2527",11.2911432
"2528",7.914214603
"2529",12.61764629
"2530",9.036463935
"2531",5.902745679
"2532",8.518029599
"2533",8.69088144
"2534",9.30609834
"2535",9.278833737
"2536",7.18031954
"2537",7.475452735
"2538",9.973020237
"2539",9.989699361
"2540",9.708182298
"2541",9.36478515
"2542",13.64519076
"2543",12.2431901
"2544",8.250632852
"2545",8.86451634
"2546",9.451829389
"2547",11.4865378
"2548",8.332190655
"2549",7.963124821
"2550",10.73595146
"2551",8.42633466
"2552",10.99510097
"2553",9.439723922
"2554",10.53654768
"2555",8.053216146
"2556",10.74530883
"2557",7.486448144
"2558",10.63373063
"2559",7.315790599
"2560",9.382300769
"2561",11.41350325
"2562",7.881047717
"2563",9.044429272
"2564",8.757536427
"2565",10.49113566
"2566",10.6290326
"2567",8.802978657
"2568",10.89215136
"2569",5.19446272
"2570",10.38784013
"2571",9.786275495
"2572",7.137731379
"2573",10.66329436
"2574",7.033952256
"2575",10.58091867
"2576",8.541971247
"2577",7.050498356
"2578",9.054650051
"2579",6.283133173
"2580",11.63398673
"2581",8.679854675
"2582",11.0125945
"2583",10.54291866
"2584",9.706465015
"2585",8.730025378
"2586",10.10661539
"2587",6.102727265
"2588",10.47975836
"2589",8.951764285
"2590",6.077462077
"2591",10.83234932
"2592",10.1137726
"2593",8.612715595
"2594",9.767410363
"2595",8.268483449
"2596",10.35076271
"2597",8.576499313
"2598",8.946228991
"2599",10.16820791
"2600",11.26484065
"2601",5.801326073
"2602",12.16504173
"2603",8.068890635
"2604",12.25901754
"2605",8.926088253
"2606",7.78987195
"2607",12.23866985
"2608",7.29394403
"2609",13.60187117
"2610",11.1394391
"2611",9.277503783
"2612",8.967344112
"2613",7.557154383
"2614",10.21760885
"2615",10.25050289
"2616",7.86194946
"2617",12.87957504
"2618",9.197269837
"2619",12.87186754
"2620",8.168940537
"2621",12.2035679
"2622",9.529051646
"2623",9.25754105
"2624",7.873455301
"2625",10.61089673
"2626",10.94208944
"2627",9.265279644
"2628",9.255917573
"2629",10.9197504
"2630",11.43781293
"2631",9.604205867
"2632",10.05872737
"2633",7.265750227
"2634",10.86264965
"2635",8.258162765
"2636",9.953080233
"2637",10.21535839
"2638",10.62499356
"2639",8.842695704
"2640",13.4638439
"2641",8.943505264
"2642",8.546842693
"2643",7.933599733
"2644",10.39226036
"2645",8.760995681
"2646",10.77214463
"2647",12.62653862
"2648",11.07692293
"2649",10.49110251
"2650",10.7906726
"2651",9.231481005
"2652",6.75504273
"2653",7.576920796
"2654",10.10651258
"2655",9.441347888
"2656",9.851081851
"2657",10.41023391
"2658",10.32633994
"2659",9.854829673
"2660",9.772546012
"2661",7.516563373
"2662",9.772427582
"2663",11.37603624
"2664",6.507941648
"2665",9.821409098
"2666",10.80575764
"2667",7.112293547
"2668",7.655101653
"2669",7.596184667
"2670",4.416560315
"2671",8.493405567
"2672",13.34986301
"2673",8.807780878
"2674",9.080059964
"2675",13.04857397
"2676",10.30788502
"2677",7.26454195
"2678",7.564840091
"2679",6.685133824
"2680",9.186657224
"2681",5.95265045
"2682",11.59251725
"2683",7.385751392
"2684",9.447738921
"2685",8.150061042
"2686",11.15682159
"2687",11.47482172
"2688",10.40684982
"2689",7.959320677
"2690",8.229971087
"2691",11.19617271
"2692",11.53585186
"2693",11.86924343
"2694",9.490530207
"2695",8.995589916
"2696",9.9841701
"2697",8.780428294
"2698",8.81114039
"2699",7.391974591
"2700",7.535620982
"2701",6.263374587
"2702",12.63427425
"2703",9.779572965
"2704",7.853531751
"2705",8.115240814
"2706",7.814956569
"2707",8.566890851
"2708",7.317537022
"2709",9.727344316
"2710",6.237681812
"2711",7.313612851
"2712",7.272724902
"2713",9.863679226
"2714",9.596546616
"2715",8.841521136
"2716",11.25657037
"2717",10.59562785
"2718",10.39391946
"2719",9.381815129
"2720",5.965255658
"2721",6.883515354
"2722",11.63210604
"2723",10.72533976
"2724",11.25661785
"2725",10.57709401
"2726",9.596902058
"2727",9.664135727
"2728",10.31731395
"2729",14.1796951
"2730",9.873968512
"2731",8.548994151
"2732",5.896867911
"2733",7.871271162
"2734",11.4009888
"2735",10.59127021
"2736",12.67247111
"2737",9.067541953
"2738",10.40049098
"2739",8.034644035
"2740",9.104236861
"2741",10.34009923
"2742",10.77865568
"2743",7.092196113
"2744",11.16608049
"2745",4.991020789
"2746",6.53148213
"2747",11.95696071
"2748",11.78997896
"2749",12.70687779
"2750",11.99346203
"2751",9.514193789
"2752",8.84697654
"2753",11.61306379
"2754",6.72397892
"2755",9.747344986
"2756",9.896682033
"2757",8.115849807
"2758",8.479875984
"2759",9.46381676
"2760",11.08054632
"2761",12.26647887
"2762",10.92294485
"2763",6.606584793
"2764",6.776284032
"2765",11.31406203
"2766",7.088196214
"2767",10.2012364
"2768",9.132475001
"2769",9.142098656
"2770",8.884561087
"2771",7.524557108
"2772",7.268369353
"2773",6.147095513
"2774",7.586062804
"2775",11.06049151
"2776",10.76519439
"2777",12.54528766
"2778",10.71179163
"2779",7.761801656
"2780",12.47019332
"2781",8.4742892
"2782",8.404591347
"2783",8.179345944
"2784",8.301963796
"2785",7.148267813
"2786",8.871949678
"2787",10.53709602
"2788",10.64608805
"2789",9.941438663
"2790",9.106899106
"2791",14.4734274
"2792",10.24679321
"2793",6.905874397
"2794",6.410047232
"2795",11.88926001
"2796",9.900054266
"2797",9.412800796
"2798",9.158811749
"2799",7.756616377
"2800",11.48936754
"2801",7.859050306
"2802",9.252826628
"2803",13.3561935
"2804",9.520982536
"2805",9.875405222
"2806",5.074435536
"2807",10.06880189
"2808",5.035628866
"2809",12.23811316
"2810",11.10730801
"2811",13.27362483
"2812",13.72085385
"2813",11.19005645
"2814",11.65646849
"2815",5.454888756
"2816",11.29712498
"2817",10.82404687
"2818",7.381408771
"2819",9.100028973
"2820",11.62103886
"2821",7.549522958
"2822",5.160752015
"2823",9.437784966
"2824",7.358389124
"2825",8.053584392
"2826",12.74739744
"2827",11.8500171
"2828",8.411153127
"2829",8.843512088
"2830",10.90596419
"2831",11.11798507
"2832",14.48534321
"2833",5.698142647
"2834",11.64029661
"2835",12.23198168
"2836",9.65915488
"2837",11.3753276
"2838",9.917538918
"2839",9.057385579
"2840",11.22580168
"2841",8.514917892
"2842",8.0242692
"2843",8.386540261
"2844",11.987964
"2845",9.718468724
"2846",11.29758694
"2847",7.990452866
"2848",13.55588306
"2849",10.68056844
"2850",6.786066046
"2851",9.683308642
"2852",13.52291444
"2853",8.586331046
"2854",16.7315708
"2855",12.56116998
"2856",10.81091774
"2857",6.427511912
"2858",8.342278886
"2859",8.262864829
"2860",11.85846405
"2861",10.86308507
"2862",10.31767817
"2863",9.743282608
"2864",10.27309102
"2865",10.57831896
"2866",8.895312652
"2867",7.842656681
"2868",7.161659822
"2869",8.288876409
"2870",8.518736135
"2871",11.20674179
"2872",11.4580762
"2873",8.612955558
"2874",9.402532158
"2875",10.37010885
"2876",7.098631824
"2877",9.921393879
"2878",9.901466457
"2879",8.065505872
"2880",8.623865019
"2881",10.98724108
"2882",9.24414072
"2883",8.686321789
"2884",5.495589645
"2885",7.548836254
"2886",7.487572785
"2887",9.242214623
"2888",11.95378512
"2889",6.37819142
"2890",8.372918671
"2891",14.65065517
"2892",4.91009023
"2893",11.69951287
"2894",6.877193053
"2895",12.14586658
"2896",9.090357203
"2897",10.92723968
"2898",9.613753716
"2899",8.774686478
"2900",11.05568923
"2901",5.584431144
"2902",8.021474743
"2903",9.571571373
"2904",8.196838639
"2905",10.40635986
"2906",10.15472517
"2907",10.58790058
"2908",4.46172816
"2909",12.2328423
"2910",10.28878936
"2911",9.408311552
"2912",12.05537125
"2913",7.281521554
"2914",11.01345452
"2915",11.92336088
"2916",11.57231255
"2917",9.342840684
"2918",12.50685365
"2919",8.357891803
"2920",7.91810623
"2921",10.0205941
"2922",10.20357993
"2923",9.431049969
"2924",10.73097631
"2925",11.83557607
"2926",6.916269614
"2927",9.944372176
"2928",7.984156582
"2929",10.81421573
"2930",9.350587802
"2931",9.377528416
"2932",12.05770826
"2933",9.095465663
"2934",7.698522786
"2935",11.67717672
"2936",10.01927972
"2937",12.2719208
"2938",9.316697037
"2939",9.502416428
"2940",11.39206671
"2941",10.24642434
"2942",7.532710836
"2943",8.33648034
"2944",9.643397359
"2945",12.72281272
"2946",8.902038302
"2947",7.846685467
"2948",8.597977141
"2949",6.667964895
"2950",9.68453881
"2951",8.038373972
"2952",10.13882312
"2953",5.676794845
"2954",10.01309098
"2955",11.01229303
"2956",6.899870008
"2957",12.10461598
"2958",11.17228115
"2959",10.64015868
"2960",10.19765599
"2961",8.213465325
"2962",7.301680309
"2963",7.7856975
"2964",8.065083822
"2965",11.80185376
"2966",11.32503635
"2967",8.616487209
"2968",10.80805965
"2969",11.8415068
"2970",10.70973354
"2971",14.91222268
"2972",8.735918679
"2973",7.530961163
"2974",9.706786283
"2975",10.86024597
"2976",12.31074318
"2977",11.03490254
"2978",7.534070624
"2979",10.47792169
"2980",11.74486406
"2981",10.65985751
"2982",8.857678676
"2983",10.12950821
"2984",11.74357037
"2985",11.75230716
"2986",10.3805452
"2987",6.551771372
"2988",11.30148568
"2989",11.62530612
"2990",11.6349993
"2991",6.534014315
"2992",13.1468907
"2993",10.85027974
"2994",8.277690296
"2995",10.95653367
"2996",5.782202819
"2997",10.62285664
"2998",5.111067543
"2999",5.631478827
"3000",8.248287845
"3001",7.453329968
"3002",11.51554503
"3003",12.05839654
"3004",8.649040441
"3005",6.05242463
"3006",7.326877335
"3007",11.04673448
"3008",11.67642735
"3009",7.926094905
"3010",9.195951772
"3011",7.158557794
"3012",10.55643308
"3013",13.91430804
"3014",11.64815866
"3015",10.56141372
"3016",11.95543249
"3017",8.90066129
"3018",9.214167165
"3019",10.19374792
"3020",11.77760543
"3021",8.02166735
"3022",10.62919718
"3023",7.243691075
"3024",10.72945506
"3025",10.73037272
"3026",8.630997426
"3027",10.86728803
"3028",9.513894263
"3029",9.354330617
"3030",10.79158747
"3031",13.00903043
"3032",10.92557634
"3033",10.10762539
"3034",8.753213968
"3035",7.648787926
"3036",8.218634498
"3037",8.421988618
"3038",10.24830533
"3039",6.511970331
"3040",9.508515423
"3041",11.68774584
"3042",8.779609425
"3043",11.76959237
"3044",4.596216195
"3045",12.8304309
"3046",6.226900572
"3047",10.52455126
"3048",12.06000414
"3049",9.2420276
"3050",8.829709961
"3051",8.609369349
"3052",8.537997754
"3053",5.778484336
"3054",5.743739405
"3055",9.868892535
"3056",7.506298157
"3057",8.283222668
"3058",6.690540178
"3059",9.214340634
"3060",6.786058121
"3061",7.356544955
"3062",9.5544519
"3063",9.107155877
"3064",9.054683855
"3065",9.731091593
"3066",11.72214017
"3067",8.635995229
"3068",10.202883
"3069",11.67567076
"3070",8.033522845
"3071",4.853510684
"3072",11.75700159
"3073",12.56379575
"3074",7.830005094
"3075",13.49948245
"3076",9.122864307
"3077",7.565663325
"3078",10.25359298
"3079",10.21124552
"3080",9.026199536
"3081",14.91340607
"3082",6.207431755
"3083",9.061239257
"3084",9.94158871
"3085",8.21232491
"3086",9.163053905
"3087",11.0892171
"3088",6.115712236
"3089",8.771921503
"3090",11.05229723
"3091",7.374797807
"3092",7.314373095
"3093",7.390366545
"3094",7.900888722
"3095",8.962399167
"3096",11.72279871
"3097",7.807372121
"3098",11.93356753
"3099",10.66377288
"3100",10.74264462
"3101",10.03567457
"3102",13.15768294
"3103",7.80561763
"3104",10.14180155
"3105",10.07467503
"3106",8.206779483
"3107",9.871137352
"3108",7.49758495
"3109",8.115554796
"3110",11.05139755
"3111",10.25154548
"3112",12.79459049
"3113",10.77632085
"3114",10.8919686
"3115",10.03187124
"3116",7.63391191
"3117",8.610032285
"3118",12.08712307
"3119",7.818429914
"3120",6.467743928
"3121",8.25871593
"3122",9.238871833
"3123",13.23932138
"3124",8.739716249
"3125",11.42226738
"3126",11.06923165
"3127",7.753796506
"3128",5.289932769
"3129",7.290140394
"3130",8.781018344
"3131",9.126404916
"3132",7.839129151
"3133",9.192188735
"3134",7.550547274
"3135",11.63663644
"3136",13.73210576
"3137",10.26070828
"3138",12.44332152
"3139",8.083309298
"3140",8.75354489
"3141",8.319515297
"3142",9.831938963
"3143",8.455040822
"3144",10.97455716
"3145",6.559910674
"3146",12.52775516
"3147",10.08339363
"3148",8.369542669
"3149",8.137862293
"3150",8.668441733
"3151",10.09963848
"3152",10.86229025
"3153",5.70988996
"3154",8.886767822
"3155",11.41061882
"3156",10.36736177
"3157",9.07908991
"3158",7.233576651
"3159",9.434792971
"3160",7.289693461
"3161",8.647189728
"3162",7.880230504
"3163",8.48344047
"3164",10.33749156
"3165",8.218008518
"3166",10.73095823
"3167",10.14868946
"3168",14.96604866
"3169",9.646972922
"3170",14.77899717
"3171",9.901178609
"3172",8.338424783
"3173",9.506601467
"3174",13.84110126
"3175",8.725234707
"3176",10.0073504
"3177",7.108989981
"3178",9.386489984
"3179",8.351805923
"3180",8.935736887
"3181",8.919207342
"3182",7.041692808
"3183",8.166609242
"3184",7.138252828
"3185",11.60251444
"3186",12.25630182
"3187",9.743411309
"3188",7.234533832
"3189",11.94368791
"3190",8.159430719
"3191",8.188240662
"3192",6.763536122
"3193",9.214881342
"3194",12.02251838
"3195",12.80243842
"3196",11.44793976
"3197",7.337305523
"3198",10.17830161
"3199",8.76874742
"3200",11.20559355
"3201",10.01274559
"3202",7.526852198
"3203",10.48632007
"3204",10.11440434
"3205",7.395593131
"3206",6.680711498
"3207",11.38442379
"3208",8.286796763
"3209",7.119327865
"3210",11.22906404
"3211",7.651857712
"3212",12.12227416
"3213",9.163909972
"3214",8.405242672
"3215",8.645455697
"3216",7.253305829
"3217",7.478254978
"3218",7.857249874
"3219",12.7991555
"3220",4.113312128
"3221",8.476709027
"3222",13.18148738
"3223",11.87993477
"3224",5.953757434
"3225",9.490466966
"3226",6.177313835
"3227",8.685659906
"3228",6.122325628
"3229",7.57416676
"3230",5.562232656
"3231",3.767754377
"3232",12.13843369
"3233",6.950261724
"3234",9.818118041
"3235",10.89166763
"3236",12.514177
"3237",7.002143214
"3238",6.068278306
"3239",10.01910252
"3240",10.72508457
"3241",9.373174529
"3242",8.750192906
"3243",8.824009868
"3244",8.905102984
"3245",5.575394275
"3246",9.826194404
"3247",7.377165056
"3248",5.865533166
"3249",4.837126512
"3250",7.245539654
"3251",8.661201669
"3252",8.772920169
"3253",10.61238207
"3254",10.07944768
"3255",11.39060506
"3256",11.47026628
"3257",9.07967783
"3258",9.468448839
"3259",5.985708375
"3260",12.31416263
"3261",10.65861307
"3262",9.246261913
"3263",11.19217816
"3264",9.423042594
"3265",8.079565092
"3266",9.076215024
"3267",8.74545584
"3268",9.352185899
"3269",11.13594413
"3270",11.43907612
"3271",12.75604167
"3272",12.2190945
"3273",9.429218799
"3274",10.54995537
"3275",8.314460517
"3276",9.552797594
"3277",8.663261874
"3278",12.07937513
"3279",6.783444674
"3280",11.11753167
"3281",7.781236926
"3282",7.48670806
"3283",14.75464948
"3284",9.078248079
"3285",8.323381361
"3286",6.895143239
"3287",7.573292097
"3288",11.3250868
"3289",10.6049984
"3290",7.577488625
"3291",9.932579395
"3292",10.98047432
"3293",7.269936781
"3294",9.829256218
"3295",8.508843437
"3296",11.28193313
"3297",6.851449731
"3298",12.908787
"3299",7.599106636
"3300",8.647300196
"3301",9.850963118
"3302",12.27622402
"3303",10.04143841
"3304",11.15960417
"3305",7.637011217
"3306",6.833573327
"3307",13.39262818
"3308",10.153857
"3309",8.215710835
"3310",10.82943688
"3311",6.007135484
"3312",12.75391258
"3313",12.1671304
"3314",10.52155948
"3315",11.01263216
"3316",7.506366135
"3317",11.83074882
"3318",7.956259806
"3319",10.09469756
"3320",12.73180746
"3321",5.210525291
"3322",9.1959865
"3323",4.346451761
"3324",7.835563531
"3325",9.450427991
"3326",10.84010362
"3327",5.059806475
"3328",7.628545582
"3329",7.653862446
"3330",8.055620896
"3331",11.56602043
"3332",12.61566555
"3333",8.719724801
"3334",4.907598538
"3335",10.19749617
"3336",12.76097031
"3337",9.399780905
"3338",8.179826198
"3339",10.87298021
"3340",7.90390678
"3341",9.330562334
"3342",10.77426379
"3343",11.8073771
"3344",10.30918548
"3345",9.604102766
"3346",10.60657221
"3347",9.49480558
"3348",9.216916981
"3349",11.08027035
"3350",9.699925505
"3351",10.16202656
"3352",8.114885819
"3353",10.13751891
"3354",12.22873304
"3355",9.868100273
"3356",11.59079774
"3357",11.97383708
"3358",7.749854842
"3359",13.56052103
"3360",8.601688029
"3361",9.156789204
"3362",9.160566118
"3363",10.83686772
"3364",6.778805781
"3365",10.15135828
"3366",12.73776607
"3367",9.48284292
"3368",10.09669462
"3369",8.630345288
"3370",13.60935659
"3371",8.921237305
"3372",3.581470696
"3373",10.20672875
"3374",6.913391507
"3375",7.769611518
"3376",10.55621623
"3377",12.98613375
"3378",10.62485209
"3379",8.834884738
"3380",12.01096811
"3381",9.43833929
"3382",6.236931803
"3383",8.419058979
"3384",9.814225122
"3385",10.57018521
"3386",10.00634985
"3387",7.280707182
"3388",8.662132195
"3389",10.99645857
"3390",11.35033393
"3391",11.84289593
"3392",11.60396332
"3393",7.063899345
"3394",8.647031871
"3395",12.72259311
"3396",11.81788802
"3397",7.432236505
"3398",9.742246757
"3399",8.892662074
"3400",12.2557826
"3401",8.15724202
"3402",4.686634214
"3403",10.95682739
"3404",8.675835025
"3405",9.967296726
"3406",9.544021473
"3407",9.899887891
"3408",6.067457729
"3409",8.895498401
"3410",4.614541347
"3411",6.023958104
"3412",8.409306692
"3413",6.738300694
"3414",6.042360083
"3415",8.956748065
"3416",8.79628645
"3417",6.808865317
"3418",10.82098559
"3419",10.19266571
"3420",10.33580445
"3421",10.20937939
"3422",8.793968339
"3423",9.590541575
"3424",8.534822444
"3425",6.280261888
"3426",9.22500946
"3427",8.67082596
"3428",10.39583421
"3429",11.61206792
"3430",10.6000967
"3431",10.92857518
"3432",8.976047225
"3433",6.802795593
"3434",9.920853376
"3435",12.45785271
"3436",7.517358788
"3437",4.292202618
"3438",8.858025353
"3439",10.14149161
"3440",8.89692676
"3441",11.23104928
"3442",5.668446216
"3443",9.682269009
"3444",6.476515568
"3445",9.11607209
"3446",9.866935718
"3447",7.803410322
"3448",8.417434074
"3449",9.613854912
"3450",7.040741558
"3451",10.413924
"3452",8.566589853
"3453",8.754513333
"3454",12.12770939
"3455",9.103639172
"3456",11.12283279
"3457",12.46313382
"3458",7.397238329
"3459",13.58322139
"3460",6.699470069
"3461",11.90966911
"3462",9.328384785
"3463",8.933877878
"3464",10.03765466
"3465",11.96406929
"3466",7.017109888
"3467",9.5773422
"3468",9.889393145
"3469",9.901150027
"3470",11.65910224
"3471",10.13870637
"3472",5.685781828
"3473",9.341126837
"3474",7.411593473
"3475",9.191651049
"3476",8.01570464
"3477",10.64891939
"3478",7.156854703
"3479",6.545215419
"3480",9.267625243
"3481",11.90987121
"3482",11.10594715
"3483",8.921238949
"3484",9.214867827
"3485",10.60366438
"3486",12.21418584
"3487",10.60469056
"3488",10.28339887
"3489",11.36829068
"3490",6.33157062
"3491",8.116801161
"3492",11.59490614
"3493",6.022931215
"3494",9.863644915
"3495",10.84357439
"3496",10.89775318
"3497",9.221575961
"3498",7.80118789
"3499",6.189773704
"3500",11.1116416
"3501",10.61958438
"3502",12.55880464
"3503",6.064224689
"3504",5.540274728
"3505",4.676831925
"3506",8.43134142
"3507",10.03736252
"3508",7.564415498
"3509",5.799126772
"3510",9.767074938
"3511",11.46821757
"3512",10.1193308
"3513",11.86222365
"3514",10.75219006
"3515",7.866207108
"3516",9.875957586
"3517",8.826233141
"3518",5.327046001
"3519",11.28640041
"3520",9.328156094
"3521",9.300144143
"3522",11.35563576
"3523",11.23358077
"3524",8.453564167
"3525",10.96828536
"3526",8.95180746
"3527",9.419735251
"3528",10.98174467
"3529",7.648634933
"3530",9.530563308
"3531",6.987946991
"3532",9.889376659
"3533",8.811532098
"3534",10.74326628
"3535",9.211695125
"3536",13.23766951
"3537",9.617405507
"3538",8.483390728
"3539",9.962606472
"3540",9.954575683
"3541",9.855846196
"3542",8.397279991
"3543",11.7128288
"3544",8.997686632
"3545",11.8917644
"3546",11.86137815
"3547",5.629778545
"3548",7.814956569
"3549",8.950359785
"3550",9.551150739
"3551",4.96901683
"3552",8.80514591
"3553",8.477298401
"3554",6.069440152
"3555",7.125842371
"3556",7.772330776
"3557",7.893005222
"3558",8.931017437
"3559",6.552870537
"3560",10.1180816
"3561",9.940909405
"3562",9.091555878
"3563",7.530775582
"3564",7.762446046
"3565",7.419932818
"3566",11.69020759
"3567",8.55510448
"3568",8.376604195
"3569",7.930388005
"3570",14.14358589
"3571",11.39994802
"3572",11.14557788
"3573",8.8187335
"3574",9.455088642
"3575",10.80201921
"3576",10.38263941
"3577",6.826672575
"3578",10.17958276
"3579",10.63747353
"3580",12.49141887
"3581",6.74864996
"3582",8.8748983
"3583",10.51676201
"3584",9.468595693
"3585",11.98386777
"3586",9.876521984
"3587",10.19466386
"3588",11.2725928
"3589",10.73545323
"3590",10.2406863
"3591",9.506242677
"3592",7.821009475
"3593",6.003479774
"3594",7.591386952
"3595",10.06238663
"3596",9.546958799
"3597",8.120955928
"3598",8.780059986
"3599",9.840389236
"3600",12.45287608
"3601",9.59450298
"3602",12.16272639
"3603",7.982626857
"3604",7.835295554
"3605",10.75361263
"3606",8.891964352
"3607",10.80522985
"3608",10.736239
"3609",8.009781257
"3610",9.130577063
"3611",10.58463561
"3612",12.42356245
"3613",9.551699283
"3614",8.618628917
"3615",10.89641162
"3616",10.43062538
"3617",14.34825288
"3618",8.946856133
"3619",12.05643723
"3620",7.254724046
"3621",7.083960707
"3622",7.023270816
"3623",10.35089973
"3624",8.328802984
"3625",9.447655413
"3626",8.119142183
"3627",9.242641051
"3628",6.896217691
"3629",12.25685346
"3630",11.89214077
"3631",8.193245392
"3632",10.15827274
"3633",10.51236435
"3634",9.502488536
"3635",11.4013126
"3636",11.10566454
"3637",7.331961732
"3638",6.192161487
"3639",8.423378512
"3640",8.224655807
"3641",9.654716423
"3642",6.626646984
"3643",8.954789287
"3644",8.169164309
"3645",8.850757499
"3646",11.08173857
"3647",8.610961543
"3648",8.986030543
"3649",11.04402397
"3650",9.197506782
"3651",8.696523261
"3652",10.08077905
"3653",7.883362509
"3654",10.62505064
"3655",9.864997446
"3656",13.8741645
"3657",4.88802433
"3658",9.134359901
"3659",12.26694306
"3660",10.53764585
"3661",12.52085113
"3662",9.724184031
"3663",14.14520975
"3664",10.32999304
"3665",10.3040644
"3666",7.569627994
"3667",9.186858155
"3668",12.12812751
"3669",12.72153908
"3670",9.811765544
"3671",10.4693891
"3672",7.466383463
"3673",7.666690886
"3674",10.82785303
"3675",6.761326369
"3676",5.597882183
"3677",7.121709735
"3678",11.00856339
"3679",7.243360063
"3680",6.65718843
"3681",9.415573178
"3682",9.609319622
"3683",13.26102535
"3684",11.43167605
"3685",6.996182131
"3686",9.715610302
"3687",11.35741994
"3688",10.67644116
"3689",10.26899377
"3690",10.68427956
"3691",11.83495877
"3692",12.58640336
"3693",10.51018417
"3694",11.34026463
"3695",9.075237027
"3696",15.41960196
"3697",12.71611261
"3698",9.005770174
"3699",5.956747956
"3700",9.530791571
"3701",7.794138159
"3702",12.45854354
"3703",10.48655172
"3704",12.50160887
"3705",13.30599495
"3706",7.904628522
"3707",12.28808253
"3708",6.096578048
"3709",8.456084904
"3710",12.23208913
"3711",8.540014593
"3712",11.6958245
"3713",10.68398493
"3714",13.00398648
"3715",7.768839601
"3716",11.67642843
"3717",11.18959176
"3718",8.747832668
"3719",11.2204038
"3720",7.717382823
"3721",11.68398664
"3722",8.644919895
"3723",9.513348339
"3724",11.88780717
"3725",8.723985342
"3726",8.836350082
"3727",11.46541916
"3728",10.29700744
"3729",9.795837913
"3730",13.43102457
"3731",9.989353585
"3732",7.692076178
"3733",7.390683889
"3734",9.430300327
"3735",12.81418174
"3736",10.09531741
"3737",11.22053441
"3738",11.1031944
"3739",10.37321944
"3740",7.997662671
"3741",10.30173984
"3742",10.59724414
"3743",13.52676115
"3744",6.016104694
"3745",8.809909965
"3746",8.180663498
"3747",7.873697891
"3748",13.35111243
"3749",7.920093952
"3750",8.03173597
"3751",10.2019494
"3752",9.412086204
"3753",16.3511666
"3754",5.032725014
"3755",7.593018368
"3756",6.297947404
"3757",7.756057393
"3758",8.564620915
"3759",7.046348184
"3760",11.59519931
"3761",7.772236791
"3762",10.78172358
"3763",7.711407003
"3764",11.13494443
"3765",6.701303834
"3766",5.576849131
"3767",10.80994749
"3768",9.143915549
"3769",9.100159069
"3770",10.96810503
"3771",5.435486298
"3772",9.643834151
"3773",12.21077205
"3774",14.34285203
"3775",12.1465473
"3776",11.74350232
"3777",9.750209995
"3778",9.285655394
"3779",9.395033684
"3780",8.297549803
"3781",9.600104001
"3782",12.13454536
"3783",9.407967815
"3784",13.857765
"3785",10.12521065
"3786",8.063879287
"3787",11.75454667
"3788",9.377441013
"3789",5.567193249
"3790",10.96414817
"3791",10.96760732
"3792",10.6571778
"3793",6.066806282
"3794",9.067239471
"3795",8.238435071
"3796",15.53874214
"3797",7.062015762
"3798",11.5806911
"3799",9.173638924
"3800",11.14590622
"3801",8.709160663
"3802",10.98197162
"3803",12.74816632
"3804",11.13856802
"3805",13.45017135
"3806",7.238298143
"3807",9.079808932
"3808",9.954661144
"3809",12.19209396
"3810",12.62191655
"3811",8.058454647
"3812",8.279956497
"3813",13.59694804
"3814",8.120147967
"3815",9.606607232
"3816",6.924788355
"3817",9.872285637
"3818",6.70652251
"3819",10.12486658
"3820",7.940185717
"3821",9.081474831
"3822",10.77245217
"3823",11.14034565
"3824",8.901755493
"3825",11.0210042
"3826",9.590482969
"3827",9.967346131
"3828",8.906797199
"3829",5.259320339
"3830",7.955005216
"3831",7.99972948
"3832",10.11793522
"3833",7.306182249
"3834",5.394755799
"3835",7.687368778
"3836",8.476303794
"3837",8.414368054
"3838",7.787923902
"3839",11.85481624
"3840",10.17536931
"3841",6.638861197
"3842",7.800912681
"3843",11.12179419
"3844",11.112769
"3845",9.213223439
"3846",12.43086676
"3847",11.06571404
"3848",8.419652249
"3849",9.720528681
"3850",8.706948927
"3851",7.002366102
"3852",10.86703444
"3853",10.58110585
"3854",8.498477792
"3855",10.34756736
"3856",9.047326079
"3857",10.40133662
"3858",11.84049999
"3859",10.44551849
